,file.name,FilePath,ARU_ID,Date,JDate,year,Time,BinStarts,BinStarts_sec_past_midn,songs_1,songs_2,songs_3,songs_4,songs_5,songs_6,others,listened,standardized_bs,two_min_sc,date_scaled,time_scaled
2515,JN_18_1_2016-06-11_33451_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160611_033451.wav,JN_18_1,2016-06-11,163,2016,3:34:51,360,13251,6,6,6,6,6,6,n,n,Paired,36,-1.313708014,-0.997259301
2516,JN_18_1_2016-06-11_34450_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160611_034450.wav,JN_18_1,2016-06-11,163,2016,3:44:50,120,13610,6,6,6,5,5,0,n,n,Paired,28,-1.313708014,-0.773824178
2517,JN_18_1_2016-06-11_35449_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160611_035449.wav,JN_18_1,2016-06-11,163,2016,3:54:49,240,14329,0,0,2,6,6,6,n,n,Paired,20,-1.313708014,-0.326331549
2518,JN_18_1_2016-06-11_40448_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160611_040448.wav,JN_18_1,2016-06-11,163,2016,4:04:48,480,15168,1,0,0,1,0,0,n,n,Paired,2,-1.313708014,0.195846915
2519,JN_18_1_2016-06-11_42446_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160611_042446.wav,JN_18_1,2016-06-11,163,2016,4:24:46,120,16006,0,0,0,0,0,0,n,n,Paired,0,-1.313708014,0.717402998
2520,JN_18_1_2016-06-12_32452_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160612_032452.wav,JN_18_1,2016-06-12,164,2016,3:24:52,480,12772,6,6,6,5,6,6,n,n,Paired,35,-1.234868006,-1.29538026
2521,JN_18_1_2016-06-12_35449_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160612_035449.wav,JN_18_1,2016-06-12,164,2016,3:54:49,240,14329,5,6,5,5,6,5,n,n,Paired,32,-1.234868006,-0.326331549
2522,JN_18_1_2016-06-13_40348_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160613_040348.wav,JN_18_1,2016-06-13,165,2016,4:03:48,240,14868,6,6,5,6,5,6,n,n,Paired,34,-1.156027997,0.009132328
2523,JN_18_1_2016-06-14_33251_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160614_033251.wav,JN_18_1,2016-06-14,166,2016,3:32:51,360,13131,5,3,4,2,6,4,n,n,Paired,24,-1.077187988,-1.071945136
2524,JN_18_1_2016-06-14_34250_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160614_034250.wav,JN_18_1,2016-06-14,166,2016,3:42:50,120,13490,4,4,3,1,5,5,n,n,Paired,22,-1.077187988,-0.848510013
2525,JN_18_1_2016-06-14_41247_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160614_041247.wav,JN_18_1,2016-06-14,166,2016,4:12:47,240,15407,5,6,6,6,6,6,n,n,Paired,35,-1.077187988,0.344596204
2526,JN_18_1_2016-06-18_33051_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160618_033051.wav,JN_18_1,2016-06-18,170,2016,3:30:51,120,12771,0,1,0,2,0,0,n,n,Paired,3,-0.761827954,-1.296002642
2527,JN_18_1_2016-06-18_33051_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160618_033051.wav,JN_18_1,2016-06-18,170,2016,3:30:51,360,13011,0,1,0,0,1,2,n,n,Paired,4,-0.761827954,-1.146630971
2528,JN_18_1_2016-06-18_41047_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160618_041047.wav,JN_18_1,2016-06-18,170,2016,4:10:47,480,15527,4,3,3,4,3,0,n,n,Paired,17,-0.761827954,0.419282039
2529,JN_18_1_2016-06-18_42046_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160618_042046.wav,JN_18_1,2016-06-18,170,2016,4:20:46,240,15886,0,0,3,0,1,1,n,n,Paired,5,-0.761827954,0.642717162
2530,JN_18_1_2016-06-21_33801_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160621_033801.wav,JN_18_1,2016-06-21,173,2016,3:38:01,240,13321,6,6,5,6,5,6,n,n,Paired,34,-0.525307928,-0.953692564
2531,JN_18_1_2016-06-21_34800_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160621_034800.wav,JN_18_1,2016-06-21,173,2016,3:48:00,240,13920,4,5,4,4,4,5,n,n,Paired,26,-0.525307928,-0.58088577
2532,JN_18_1_2016-06-21_41757_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160621_041757.wav,JN_18_1,2016-06-21,173,2016,4:17:57,480,15957,3,3,4,3,4,3,n,n,Paired,20,-0.525307928,0.686906282
2533,JN_18_1_2016-06-23_40858_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160623_040858.wav,JN_18_1,2016-06-23,175,2016,4:08:58,120,15058,4,4,4,4,3,5,n,n,Paired,24,-0.367627911,0.1273849
2534,JN_18_1_2016-06-23_40858_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160623_040858.wav,JN_18_1,2016-06-23,175,2016,4:08:58,360,15298,4,5,5,5,4,5,n,n,Paired,28,-0.367627911,0.27675657
2535,JN_18_1_2016-06-24_32900_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160624_032900.wav,JN_18_1,2016-06-24,176,2016,3:29:00,120,12660,0,0,0,0,0,0,n,n,Paired,0,-0.288787902,-1.365087039
2536,JN_18_1_2016-06-24_35859_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160624_035859.wav,JN_18_1,2016-06-24,176,2016,3:58:59,360,14699,3,5,4,3,4,3,n,n,Paired,22,-0.288787902,-0.096050224
2537,JN_18_1_2016-06-24_41857_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160624_041857.wav,JN_18_1,2016-06-24,176,2016,4:18:57,0,15537,0,0,0,0,0,0,n,n,Paired,0,-0.288787902,0.425505859
2538,JN_18_1_2016-06-25_40958_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160625_040958.wav,JN_18_1,2016-06-25,177,2016,4:09:58,0,14998,0,2,0,1,1,1,n,n,Paired,5,-0.209947893,0.090041982
2539,JN_18_1_2016-06-26_34101_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160626_034101.wav,JN_18_1,2016-06-26,178,2016,3:41:01,120,13381,4,4,3,3,3,1,n,n,Paired,18,-0.131107885,-0.916349646
2540,JN_18_1_2016-06-26_41058_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160626_041058.wav,JN_18_1,2016-06-26,178,2016,4:10:58,360,15418,1,4,2,1,3,0,n,n,Paired,11,-0.131107885,0.351442405
2541,JN_18_1_2016-06-27_41158_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160627_041158.wav,JN_18_1,2016-06-27,179,2016,4:11:58,240,15358,0,0,0,0,0,0,n,n,Paired,0,-0.052267876,0.314099488
2542,JN_18_1_2016-06-28_33300_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160628_033300.wav,JN_18_1,2016-06-28,180,2016,3:33:00,240,13020,0,0,0,0,0,0,n,n,Paired,0,0.026572133,-1.141029534
2543,JN_18_1_2016-06-28_34301_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160628_034301.wav,JN_18_1,2016-06-28,180,2016,3:43:01,0,13381,0,0,0,0,0,0,n,n,Paired,0,0.026572133,-0.916349646
2544,JN_18_1_2016-06-30_34501_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160630_034501.wav,JN_18_1,2016-06-30,182,2016,3:45:01,480,13981,0,0,0,0,0,0,n,n,Paired,0,0.18425215,-0.542920471
2545,JN_18_1_2016-06-30_35500_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160630_035500.wav,JN_18_1,2016-06-30,182,2016,3:55:00,120,14220,0,0,0,0,0,0,n,n,Paired,0,0.18425215,-0.394171182
2546,JN_18_1_2016-06-30_40459_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160630_040459.wav,JN_18_1,2016-06-30,182,2016,4:04:59,360,15059,0,0,0,0,0,0,n,n,Paired,0,0.18425215,0.128007282
2547,JN_18_1_2016-07-01_35600_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160701_035600.wav,JN_18_1,2016-07-01,183,2016,3:56:00,480,14640,0,0,0,0,0,0,n,n,Paired,0,0.263092159,-0.132770759
2548,JN_18_1_2016-07-01_40559_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160701_040559.wav,JN_18_1,2016-07-01,183,2016,4:05:59,0,14759,0,0,0,0,0,1,n,n,Paired,1,0.263092159,-0.058707306
2549,JN_18_1_2016-07-01_41558_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160701_041558.wav,JN_18_1,2016-07-01,183,2016,4:15:58,240,15598,0,1,0,0,0,0,n,n,Paired,1,0.263092159,0.463471158
2550,JN_18_1_2016-07-02_34701_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160702_034701.wav,JN_18_1,2016-07-02,184,2016,3:47:01,120,13741,0,0,0,0,0,0,n,n,Paired,0,0.341932167,-0.692292141
2551,JN_18_1_2016-07-02_35700_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160702_035700.wav,JN_18_1,2016-07-02,184,2016,3:57:00,120,14340,0,0,0,0,1,5,n,n,Paired,6,0.341932167,-0.319485347
2552,JN_18_1_2016-07-03_33900_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160703_033900.wav,JN_18_1,2016-07-03,185,2016,3:39:00,480,13620,0,0,0,0,0,0,n,n,Paired,0,0.420772176,-0.767600358
2553,JN_18_1_2016-07-03_34901_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160703_034901.wav,JN_18_1,2016-07-03,185,2016,3:49:01,0,13741,0,0,0,0,0,0,n,n,Paired,0,0.420772176,-0.692292141
2554,JN_18_1_2016-07-03_35900_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160703_035900.wav,JN_18_1,2016-07-03,185,2016,3:59:00,360,14700,0,0,0,0,0,0,n,n,Paired,0,0.420772176,-0.095427842
2555,JN_18_1_2016-07-03_42857_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160703_042857.wav,JN_18_1,2016-07-03,185,2016,4:28:57,0,16137,0,0,0,0,0,0,n,n,Paired,0,0.420772176,0.798935034
2556,JN_18_1_2016-07-03_42857_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160703_042857.wav,JN_18_1,2016-07-03,185,2016,4:28:57,240,16377,0,0,0,0,0,0,n,n,Paired,0,0.420772176,0.948306705
2557,JN_18_1_2016-07-04_34000_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160704_034000.wav,JN_18_1,2016-07-04,186,2016,3:40:00,0,13200,0,0,0,0,0,0,n,n,Feeding Young,0,0.499612185,-1.029000781
2558,JN_18_1_2016-07-04_34000_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160704_034000.wav,JN_18_1,2016-07-04,186,2016,3:40:00,120,13320,0,0,0,0,0,0,n,n,Feeding Young,0,0.499612185,-0.954314946
2559,JN_18_1_2016-07-04_40959_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160704_040959.wav,JN_18_1,2016-07-04,186,2016,4:09:59,120,15119,0,0,0,0,0,0,n,n,Feeding Young,0,0.499612185,0.165350199
2560,JN_18_1_2016-07-04_40959_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160704_040959.wav,JN_18_1,2016-07-04,186,2016,4:09:59,480,15479,0,1,1,0,0,0,n,n,Feeding Young,2,0.499612185,0.389407705
2561,JN_18_1_2016-07-05_34100_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160705_034100.wav,JN_18_1,2016-07-05,187,2016,3:41:00,120,13380,0,0,0,0,0,0,n,n,Feeding Young,0,0.578452193,-0.916972028
2562,JN_18_1_2016-07-05_35101_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160705_035101.wav,JN_18_1,2016-07-05,187,2016,3:51:01,360,14221,0,0,0,0,0,0,n,n,Feeding Young,0,0.578452193,-0.3935488
2563,JN_18_1_2016-07-05_42058_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160705_042058.wav,JN_18_1,2016-07-05,187,2016,4:20:58,0,15658,0,0,0,0,0,0,n,n,Feeding Young,0,0.578452193,0.500814076
2564,JN_18_1_2016-07-05_43057_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160705_043057.wav,JN_18_1,2016-07-05,187,2016,4:30:57,240,16497,0,0,0,0,0,0,n,n,Feeding Young,0,0.578452193,1.02299254
2565,JN_18_1_2016-07-06_35301_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160706_035301.wav,JN_18_1,2016-07-06,188,2016,3:53:01,120,14101,0,0,0,0,0,0,n,n,Feeding Young,0,0.657292202,-0.468234635
2566,JN_18_1_2016-07-06_41259_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160706_041259.wav,JN_18_1,2016-07-06,188,2016,4:12:59,360,15539,0,0,0,0,0,0,n,n,Feeding Young,0,0.657292202,0.426750622
2567,JN_18_1_2016-07-06_41259_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160706_041259.wav,JN_18_1,2016-07-06,188,2016,4:12:59,480,15659,0,0,0,0,0,0,n,n,Feeding Young,0,0.657292202,0.501436458
2568,JN_18_1_2016-07-06_42258_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160706_042258.wav,JN_18_1,2016-07-06,188,2016,4:22:58,360,16138,0,0,0,0,0,0,n,n,Feeding Young,0,0.657292202,0.799557416
2569,JN_18_1_2016-07-07_35502_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_035502.wav,JN_18_1,2016-07-07,189,2016,3:55:02,120,14222,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,-0.392926418
2570,JN_18_1_2016-07-07_41500_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_041500.wav,JN_18_1,2016-07-07,189,2016,4:15:00,0,15300,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,0.278001334
2571,JN_18_1_2016-07-07_42459_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_042459.wav,JN_18_1,2016-07-07,189,2016,4:24:59,240,16139,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,0.800179798
2572,JN_18_1_2016-07-07_43458_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_043458.wav,JN_18_1,2016-07-07,189,2016,4:34:58,0,16498,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,1.023614922
2573,JN_18_1_2016-07-07_43458_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_043458.wav,JN_18_1,2016-07-07,189,2016,4:34:58,120,16618,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,1.098300757
2574,JN_18_1_2016-07-07_43458_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160707_043458.wav,JN_18_1,2016-07-07,189,2016,4:34:58,240,16738,0,0,0,0,0,0,n,n,Feeding Young,0,0.736132211,1.172986592
2575,JN_18_1_2016-07-08_34600_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_034600.wav,JN_18_1,2016-07-08,190,2016,3:46:00,240,13800,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,-0.655571605
2576,JN_18_1_2016-07-08_35601_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_035601.wav,JN_18_1,2016-07-08,190,2016,3:56:01,360,14521,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,-0.206834212
2577,JN_18_1_2016-07-08_40600_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_040600.wav,JN_18_1,2016-07-08,190,2016,4:06:00,360,15120,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,0.165972581
2578,JN_18_1_2016-07-08_41559_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_041559.wav,JN_18_1,2016-07-08,190,2016,4:15:59,0,15359,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,0.31472187
2579,JN_18_1_2016-07-08_42558_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_042558.wav,JN_18_1,2016-07-08,190,2016,4:25:58,0,15958,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,0.687528663
2580,JN_18_1_2016-07-08_42558_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160708_042558.wav,JN_18_1,2016-07-08,190,2016,4:25:58,240,16198,0,0,0,0,0,0,n,n,Feeding Young,0,0.814972219,0.836900334
2581,JN_18_1_2016-07-09_34800_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_034800.wav,JN_18_1,2016-07-09,191,2016,3:48:00,120,13800,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,-0.655571605
2582,JN_18_1_2016-07-09_35801_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_035801.wav,JN_18_1,2016-07-09,191,2016,3:58:01,0,14281,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,-0.356205883
2583,JN_18_1_2016-07-09_40800_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_040800.wav,JN_18_1,2016-07-09,191,2016,4:08:00,360,15240,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,0.240658417
2584,JN_18_1_2016-07-09_41759_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_041759.wav,JN_18_1,2016-07-09,191,2016,4:17:59,360,15839,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,0.61346521
2585,JN_18_1_2016-07-09_42758_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_042758.wav,JN_18_1,2016-07-09,191,2016,4:27:58,240,16318,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,0.911586169
2586,JN_18_1_2016-07-09_43757_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160709_043757.wav,JN_18_1,2016-07-09,191,2016,4:37:57,240,16917,0,0,0,0,0,0,n,n,Feeding Young,0,0.893812228,1.284392963
2587,JN_18_1_2016-07-10_35000_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160710_035000.wav,JN_18_1,2016-07-10,192,2016,3:50:00,0,13800,0,0,0,0,0,0,n,n,Feeding Young,0,0.972652237,-0.655571605
2588,JN_18_1_2016-07-10_41002_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160710_041002.wav,JN_18_1,2016-07-10,192,2016,4:10:02,360,15362,0,0,0,0,0,0,n,n,Feeding Young,0,0.972652237,0.316589016
2589,JN_18_1_2016-07-10_41002_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160710_041002.wav,JN_18_1,2016-07-10,192,2016,4:10:02,480,15482,0,0,0,0,0,0,n,n,Feeding Young,0,0.972652237,0.391274851
2590,JN_18_1_2016-07-10_42002_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160710_042002.wav,JN_18_1,2016-07-10,192,2016,4:20:02,120,15722,0,0,0,0,0,0,n,n,Feeding Young,0,0.972652237,0.540646521
2591,JN_18_1_2016-07-10_43002_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160710_043002.wav,JN_18_1,2016-07-10,192,2016,4:30:02,0,16202,0,0,0,0,0,0,n,n,Feeding Young,0,0.972652237,0.839389862
2592,JN_18_1_2016-07-11_35200_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160711_035200.wav,JN_18_1,2016-07-11,193,2016,3:52:00,240,14160,0,0,0,0,0,0,n,n,Feeding Young,0,1.051492245,-0.4315141
2593,JN_18_1_2016-07-11_35200_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160711_035200.wav,JN_18_1,2016-07-11,193,2016,3:52:00,480,14400,0,0,0,0,0,0,n,n,Feeding Young,0,1.051492245,-0.28214243
2594,JN_18_1_2016-07-11_40201_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160711_040201.wav,JN_18_1,2016-07-11,193,2016,4:02:01,240,14761,0,0,0,0,0,0,n,n,Feeding Young,0,1.051492245,-0.057462542
2595,JN_18_1_2016-07-12_43358_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160712_043358.wav,JN_18_1,2016-07-12,194,2016,4:33:58,120,16558,0,0,0,0,0,0,n,n,Feeding Young,0,1.130332254,1.060957839
2596,JN_18_1_2016-07-13_35600_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_035600.wav,JN_18_1,2016-07-13,195,2016,3:56:00,480,14640,0,1,0,1,0,0,n,n,Feeding Young,2,1.209172263,-0.132770759
2597,JN_18_1_2016-07-13_40601_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_040601.wav,JN_18_1,2016-07-13,195,2016,4:06:01,0,14761,0,0,0,0,0,0,n,n,Feeding Young,0,1.209172263,-0.057462542
2598,JN_18_1_2016-07-13_42559_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_042559.wav,JN_18_1,2016-07-13,195,2016,4:25:59,0,15959,0,0,0,0,0,0,n,n,Feeding Young,0,1.209172263,0.688151045
2599,JN_18_1_2016-07-13_42559_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_042559.wav,JN_18_1,2016-07-13,195,2016,4:25:59,360,16319,0,0,0,0,0,0,n,n,Feeding Young,0,1.209172263,0.912208551
2600,JN_18_1_2016-07-13_43558_360.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_043558.wav,JN_18_1,2016-07-13,195,2016,4:35:58,360,16918,0,0,0,0,0,0,n,n,Feeding Young,0,1.209172263,1.285015345
2601,JN_18_1_2016-07-13_44557_0.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160713_044557.wav,JN_18_1,2016-07-13,195,2016,4:45:57,0,17157,0,0,0,0,0,0,n,n,Feeding Young,0,1.209172263,1.433764633
2602,JN_18_1_2016-07-14_35800_240.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160714_035800.wav,JN_18_1,2016-07-14,196,2016,3:58:00,240,14520,0,0,0,0,0,0,n,n,Feeding Young,0,1.288012271,-0.207456594
2603,JN_18_1_2016-07-14_35800_480.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160714_035800.wav,JN_18_1,2016-07-14,196,2016,3:58:00,480,14760,0,0,0,0,0,0,n,n,Feeding Young,0,1.288012271,-0.058084924
2604,JN_18_1_2016-07-14_40801_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160714_040801.wav,JN_18_1,2016-07-14,196,2016,4:08:01,120,15001,0,0,0,0,0,0,n,n,Feeding Young,0,1.288012271,0.091909128
2605,JN_18_1_2016-07-14_41800_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160714_041800.wav,JN_18_1,2016-07-14,196,2016,4:18:00,120,15600,0,0,0,0,0,0,n,n,Feeding Young,0,1.288012271,0.464715922
2606,JN_18_1_2016-07-14_42759_120.jpeg,X:/OSFL/2016/01/OSFL_JN_18/OSFL_JN_18_1/OSFL-JN-18-1_20160714_042759.wav,JN_18_1,2016-07-14,196,2016,4:27:59,120,16199,0,0,0,0,0,0,n,n,Feeding Young,0,1.288012271,0.837522716
